合興隆,葵芳葵富路7號葵涌廣場地下A33舖,$50以下,粵菜 (廣東),點心,1
大眾燒臘家 Tai Chung Rosat,葵芳智芳街5號地下,$50以下,粵菜 (廣東),燒臘,2
甜圓 Natural Sweet,葵芳葵富路7號葵涌廣場1樓65A號舖,$50以下,潮州菜,中式包點,4
全記點心專門店,葵芳盛芳街37號地舖,$50以下,川菜 (四川),川菜 (四川),2
德發粥店 Tak Fat Congee,葵芳葵順街熟食市場,$50以下,粵菜 (廣東),多國菜,0
游記小食店 Yau Kee Food Shop,葵芳葵義路15號葵芳閣街市地下36號舖,$50以下,粵菜 (廣東),點心,0
冰菓戀人,葵芳葵富路7號葵涌廣場3樓摩登世界29號舖,$50以下,粵菜 (廣東),粥品,4
鴻福堂 Hung Fook Tong,葵芳港鐵葵芳站7號舖,$50以下,粵菜 (廣東),粉麵/米線,1
Come Buy,葵芳葵富路7號葵涌廣場2樓78號舖,$50以下,台灣菜,台灣菜,1
Circle2 Tea,葵芳葵富路7號葵涌廣場三樓26號舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,0
盞記 First Edible Nest,葵芳興芳路223號新都會廣場4樓424舖,$101-200,台灣菜,台式飲品,0
金豐台式冰室,葵芳大連排道144號金豐工業大廈2期4樓P室,$50以下,台灣菜,台式飲品,0
雲南桂林過橋米線 Wan Lam Noodles (已搬遷),葵芳盛芳街40號寬德大廈地下,$50以下,粵菜 (廣東),甜品/糖水,15
極品煮意 鷄煲.烤魚.火煱 Optimal Taste,葵芳盛芳街40號寬德大廈2樓,$101-200,川菜 (四川),川菜 (四川),152
麻辣川米線 Smart Rice Noodles,葵芳信芳街36號豪勝閣地下E號舖,$50以下,粵菜 (廣東),多國菜,56
極品煮意 鷄煲.烤魚.火煱 Optimal Taste,葵芳盛芳街40號寬德大廈2樓,$101-200,粵菜 (廣東),點心,152
潮洲滷 Chao Zhuo Lu,葵芳智芳街地下A7號舖,$50以下,粵菜 (廣東),火鍋,33
富臨皇宮 Fulum Palace,葵芳榮芳路恆景花園商場2樓201-204號,$101-200,潮州菜,潮州菜,29
御苑 China Hall,葵芳興芳路223號新都會廣場6樓601-610號舖,$101-200,粵菜 (廣東),雲吞/餃子,11
名門讌客 Wealth Banquet,葵芳葵義路2-10號新葵芳花園商場1樓,$101-200,粵菜 (廣東),咪嘥嘢食店,18
新豐記 Sun Fung Kee,葵芳信芳街28號地下,$50以下,粵菜 (廣東),酒樓,16
一泡而紅,葵芳葵富路7號葵涌廣場2樓,$51-100,粵菜 (廣東),酒樓,29
龍寶酒家 Dragon Place Restaurant,葵芳葵義路15號葵芳閣2座地下,$51-100,粵菜 (廣東),粵菜 (廣東),11
四眼佬打冷小廚,葵芳榮芳路97-111號葵祥大廈地下,$51-100,粵菜 (廣東),小食店,13
創記小食店 Ching Kee Food Centre,葵芳盛芳街10A號地下,$50以下,潮州菜,潮州菜,0
信芳廚 Shun Fong Restaurant,葵芳信芳街34號濠勝閣地下,$51-100,粵菜 (廣東),粉麵/米線,5
潮桂園,葵芳葵芳邨葵健樓地下3-11號,$50以下,粵菜 (廣東),點心,7
皇雀會 KC City,葵芳葵義路15號葵芳閣地下1號舖,$51-100,潮州菜,粉麵/米線,0
廣東燒味餐廳 Guangdong Roast Restaurant,葵芳盛芳街21號地下,$50以下,粵菜 (廣東),點心,4
合興隆,葵芳葵富路7號葵涌廣場地下A33舖,$50以下,粵菜 (廣東),燒臘,1
大眾燒臘家 Tai Chung Rosat,葵芳智芳街5號地下,$50以下,潮州菜,中式包點,2
全記點心專門店,葵芳盛芳街37號地舖,$50以下,粵菜 (廣東),燒臘,2
德發粥店 Tak Fat Congee,葵芳葵順街熟食市場,$50以下,粵菜 (廣東),點心,0
游記小食店 Yau Kee Food Shop,葵芳葵義路15號葵芳閣街市地下36號舖,$50以下,粵菜 (廣東),粥品,0
盞記 First Edible Nest,葵芳興芳路223號新都會廣場4樓424舖,$101-200,粵菜 (廣東),涼茶/龜苓膏,0
阿佳拌麵,葵芳葵富路7-11號葵涌廣場3樓303F號舖,$50以下,台灣菜,小食店,26
茶芝味 CheeseTea,葵芳葵富路7號葵涌廣場1樓B07號舖,$50以下,台灣菜,粉麵/米線,17
繼光香香雞 J&G Fried Chicken,葵芳葵富路7號葵涌廣場3樓303A號舖,$50以下,台灣菜,台式飲品,22
台灣ET鹽水雞 ET Taiwanese Salted Flavored Chicken,葵芳葵富路7號葵涌廣場地下A76號舖,$50以下,台灣菜,台式飲品,13
雲貴軒米線專門店,葵芳葵芳邨葵芳廣場1樓111及111A號舖,$50以下,台灣菜,外賣店,22
台南皇麵線 KING MENSEN,葵芳葵富路7號葵涌廣場3樓85A號舗,$50以下,台灣菜,粉麵/米線,12
茶理史 Charles Tea Bar,葵芳葵富路7號葵涌廣場2樓2007號舖,$50以下,台灣菜,粉麵/米線,8
天仁茗茶 TenRen's Tea,葵芳興芳路223號新都會廣場1樓182號舖,$50以下,台灣菜,小食店,4
清玉 Kingyo,葵芳葵富路7號葵涌廣場3樓303D,$50以下,台灣菜,台式飲品,3
上海灘 Shanghai Tea,葵芳葵富路7號葵涌廣場3樓,$50以下,台灣菜,台式飲品,2
純茶 Puretea,葵芳葵富路7號葵涌廣場2樓2022號舖,$50以下,台灣菜,台式飲品,1
甜圓 Natural Sweet,葵芳葵富路7號葵涌廣場1樓65A號舖,$50以下,台灣菜,台式飲品,4
冰菓戀人,葵芳葵富路7號葵涌廣場3樓摩登世界29號舖,$50以下,台灣菜,甜品/糖水,4
Circle2 Tea,葵芳葵富路7號葵涌廣場三樓26號舖,$50以下,台灣菜,台式飲品,0
麵屋丸京 Maru Kyou,葵芳興芳路188號地舖,$51-100,日本菜,自助餐,71
真‧章魚無雙,葵芳葵富路7號葵涌廣場2樓C07B號舖,$50以下,日本菜,火鍋,47
魷味,葵芳葵富路7號葵涌廣場1樓B01D號舖,$50以下,日本菜,小食店,34
俺流塩らーめん Oreryu Shio Ramen,葵芳興芳路223號新都會廣場地下117號舖,$51-100,日本菜,小食店,53
卷之屋 Kami No Temaki,葵芳葵富路7號葵涌廣場3樓T21-22號舗,$50以下,日本菜,拉麵,21
壽司安 Sushi On,葵芳葵富路7號葵涌廣場2樓2002號舖,$51-100,日本菜,快餐店,22
吉野家 Yoshinoya,葵芳葵富路7號葵涌廣場3樓4號舖,$51-100,日本菜,壽司/刺身,33
呦呦鹿鳴布丁燒,葵芳葵富路7號葵涌廣場3樓3069號T5-T6舖,$50以下,日本菜,快餐店,16
爭鮮外帶壽司 Sushi Take Out,葵芳葵義路2-10號新葵芳花園好爵中心地下37號部份及38號舖,$50以下,日本菜,甜品/糖水,47
大滿足,葵芳葵富路7號葵涌廣場2樓C06號舖,$50以下,日本菜,壽司/刺身,6
大阪一,葵芳葵富路7號葵涌廣場3樓33及35-36號舖,$50以下,日本菜,壽司/刺身,14
Waffle Corner,葵芳葵富路7號葵涌廣場2樓潮流廊2020號舖,$50以下,日本菜,小食店,11
櫻井屋,葵芳葵富路7號葵涌廣場地下A62號舖,$50以下,日本菜,甜品/糖水,4
寿千歲出前寿司 Take Out Sushi,葵芳仁芳街4號美豐大廈地下9號舖,$51-100,日本菜,拉麵,5
元気寿司 Genki Sushi,葵芳興芳路223號新都會廣場4樓480-483號舖,$101-200,日本菜,壽司/刺身,2
Love Taste Café,葵芳大連排道金豐工業大廈 1 座 2 樓 D 室,$51-100,日本菜,壽司/刺身,2
爭鮮迴轉壽司 Sushi Express,葵芳葵富路7號葵涌廣場3樓89號舖,$50以下,日本菜,壽司/刺身,0
貴鳥 kidori,葵芳興芳路223號新都會廣場4樓一田超市內,$50以下,日本菜,壽司/刺身,0
Tokyo Milk Cheese Factory,葵芳興芳路223號新都會廣場2樓299D號舖,$51-100,日本菜,串燒,1
勝手丼,葵芳興芳路223號新都會廣場4樓一田超級市場內,$51-100,日本菜,西式糕點,0
魚兵衛,葵芳興芳路223號新都會廣場4樓一田超級市場內,$51-100,日本菜,壽司/刺身,0
三井日本料理,葵芳仁芳街12號美豐大廈地下6號舖,$50以下,日本菜,壽司/刺身,0
無印良品 MUJI,葵芳興芳路223號新都會廣場3樓346-347號舖,$50以下,日本菜,拉麵,0
大滿足 (已搬遷),葵芳葵富路7號葵涌廣場2樓潮流廊2009號舖,$50以下,日本菜,小食店,45
卷之屋 (已搬遷),葵芳葵富路7號葵涌廣場1樓B01D舖,$50以下,日本菜,壽司/刺身,32
NeNe Chicken,葵芳興芳路223號新都會廣場L1層185號舖,$101-200,韓國菜,韓國菜,58
新麻蒲 BBQ Shin Mapo BBQ,葵芳興芳路223號新都會廣場L1層185號舖,$101-200,韓國菜,韓式炸雞,45
藝餐 Yeh Chan Korean Retaurant,葵芳葵富路7號葵涌廣場1樓21號舖,$51-100,韓國菜,韓燒,17
清心縣韓國料理,葵芳美芳街2-14號昌鴻大廈地舖,$50以下,韓國菜,韓式炸雞,0
味一堆 Yummy Kimchi,葵芳葵富路7號葵涌廣場地下A25舖,$50以下,韓國菜,拉麵,1
泰風SO,葵芳葵富路7號葵涌廣場地下A76B號舖,$50以下,泰國菜,海鮮,15
曼菊泰國料理 Chrysos Thai Cuisine,葵芳葵富路7號葵涌廣場2樓C07A號舖,$50以下,泰國菜,甜品/糖水,15
泰風SO,葵芳葵富路7號葵涌廣場2樓潮流廊2期2008號舖,$50以下,泰國菜,甜品/糖水,10
泰糯米,葵芳葵富路7號葵涌廣場2樓C10C號舖,$50以下,泰國菜,甜品/糖水,5
曼谷泰菜 Bangkok Thai Restaurant,葵芳興芳路223號新都會廣場5樓501-510號舖,$101-200,泰國菜,甜品/糖水,0
串燒之王,葵芳葵富路7號葵涌廣場地下25A,$50以下,泰國菜,海鮮,8
泰豐美食 Pinkaew Thaifood,葵芳榮芳路97-111號葵祥大廈地下C號舖,$51-100,泰國菜,串燒,4
泰國美食坊 (已搬遷),葵芳美芳街2-14號1B號舖,$50以下,泰國菜,海鮮,0
NeNe Chicken,葵芳興芳路223號新都會廣場L1層185號舖,$101-200,日本菜,火鍋,58
少爺18 Hawker 18,葵芳興芳路223號新都會廣場4樓410-412號舖,$101-200,韓國菜,韓式炸雞,83
新麻蒲 BBQ Shin Mapo BBQ,葵芳興芳路223號新都會廣場L1層185號舖,$101-200,新加坡菜,適合大夥人,45
真‧章魚無雙,葵芳葵富路7號葵涌廣場2樓C07B號舖,$50以下,韓國菜,韓燒,47
俺流塩らーめん Oreryu Shio Ramen,葵芳興芳路223號新都會廣場地下117號舖,$51-100,泰國菜,海鮮,53
芽莊越式料理 Nha Trang Vietnamese Cuisine,葵芳興芳路223號新都會廣場1樓133號舖,$101-200,日本菜,拉麵,23
卷之屋 Kami No Temaki,葵芳葵富路7號葵涌廣場3樓T21-22號舗,$50以下,越南菜,越南菜,21
泰風SO,葵芳葵富路7號葵涌廣場地下A76B號舖,$50以下,日本菜,壽司/刺身,15
問卷手卷專門店,葵芳葵富路7號葵涌廣場地下A48B號舖,$50以下,泰國菜,甜品/糖水,34
曼菊泰國料理 Chrysos Thai Cuisine,葵芳葵富路7號葵涌廣場2樓C07A號舖,$50以下,日本菜,快餐店,15
呦呦鹿鳴布丁燒,葵芳葵富路7號葵涌廣場3樓3069號T5-T6舖,$50以下,泰國菜,甜品/糖水,16
泰風SO,葵芳葵富路7號葵涌廣場2樓潮流廊2期2008號舖,$50以下,日本菜,甜品/糖水,10
爭鮮外帶壽司 Sushi Take Out,葵芳葵義路2-10號新葵芳花園好爵中心地下37號部份及38號舖,$50以下,泰國菜,甜品/糖水,47
藝餐 Yeh Chan Korean Retaurant,葵芳葵富路7號葵涌廣場1樓21號舖,$51-100,日本菜,壽司/刺身,17
泰糯米,葵芳葵富路7號葵涌廣場2樓C10C號舖,$50以下,韓國菜,韓式炸雞,5
大滿足,葵芳葵富路7號葵涌廣場2樓C06號舖,$50以下,泰國菜,甜品/糖水,6
巴里島沙嗲Q Bali SatayQ,葵芳葵富路7號葵涌廣場2樓潮流廊2018號舖,$50以下,日本菜,壽司/刺身,6
超級自助壽司店 Super Sushi Shop,葵芳葵富路7號葵涌廣場C73號舖,$51-100,印尼菜,串燒,16
曼谷泰菜 Bangkok Thai Restaurant,葵芳興芳路223號新都會廣場5樓501-510號舖,$101-200,日本菜,小食店,0
Waffle Corner,葵芳葵富路7號葵涌廣場2樓潮流廊2020號舖,$50以下,泰國菜,海鮮,11
串燒之王,葵芳葵富路7號葵涌廣場地下25A,$50以下,日本菜,壽司/刺身,8
元気寿司 Genki Sushi,葵芳興芳路223號新都會廣場4樓480-483號舖,$101-200,泰國菜,串燒,2
泰豐美食 Pinkaew Thaifood,葵芳榮芳路97-111號葵祥大廈地下C號舖,$51-100,日本菜,壽司/刺身,4
Love Taste Café,葵芳大連排道金豐工業大廈 1 座 2 樓 D 室,$51-100,泰國菜,海鮮,2
清心縣韓國料理,葵芳美芳街2-14號昌鴻大廈地舖,$50以下,日本菜,串燒,0
Tokyo Milk Cheese Factory,葵芳興芳路223號新都會廣場2樓299D號舖,$51-100,韓國菜,快餐店,1
元気寿司 Genki Sushi (已搬遷),葵芳興芳路223號新都會廣場2樓251-255號舖,$101-200,日本菜,壽司/刺身,36
泰國美食坊 (已搬遷),葵芳美芳街2-14號1B號舖,$50以下,日本菜,壽司/刺身,0
嘉樂意大利餐廳 Dining Gusto Italian Restaurant,葵芳榮芳路9號恆景商場2樓205-206號鋪,$51-100,意大利菜,西式,7
必勝客 Pizza Hut,葵芳興芳路223號新都會廣場2樓267-269號舖,$101-200,意大利菜,西式糕點,0
Patisserie Tony Wong,葵芳興芳路223號新都會廣場3樓329號舖,$51-100,法國菜,三文治,14
Paul Lafayet,葵芳興芳路223號新都會廣場2樓292號舖,$50以下,法國菜,甜品/糖水,1
Paul Lafayet (已搬遷),葵芳興芳路223號新都會廣場2樓296A號舖,$50以下,法國菜,西式糕點,7
牧羊少年咖啡．茶．酒館 The Alchemist Cafe Bistro,葵芳興寧路12號葵青劇院地下2號舖,$101-200,西式,西餐廳,124
Passion by Gerard Dubois,葵芳興芳路223號新都會廣場1樓107-108號舖,$51-100,德國菜,適合大夥人,97
Simplylife Cafe,葵芳興芳路223號新都會廣場5樓547-565號舖,$51-100,法國菜,三文治,46
euro go go,葵芳興芳路223號新都會廣場1樓168-171號舖,$51-100,西式,西式,111
Star Kitchen,葵芳禮芳街21號地舖,$51-100,西式,粉麵/米線,46
牛扒先生 Mr. Steak Bar & Grill,葵芳興芳路223號新都會廣場四樓488-490舖,$201-400,意大利菜,西式,38
食臺 Stage Gourmet,葵芳榮芳路97-111號葵祥大厦地下E1舖,$51-100,美國菜,扒房,38
東海堂 Arome Café,葵芳興芳路223號新都會廣場2樓297-298號舖,$50以下,西式,咖啡店,39
Patisserie Tony Wong,葵芳興芳路223號新都會廣場3樓329號舖,$51-100,西式,麵包店,14
Sweetology,葵芳興芳路223號新都會廣場1樓167號舖,$51-100,法國菜,西式,34
Pop Pop Rangers,葵芳葵富路7號葵涌廣場3樓K28舗,$51-100,西式,甜品/糖水,17
Paper Stone Bakery,葵芳興芳路223號新都會廣場4樓420號舖,$50以下,西式,甜品/糖水,10
Oliver's Super Sandwiches,葵芳興芳路223號新都會廣場一樓181號舖,$51-100,西式,麵包店,10
Say Cheese,葵芳興芳路223號新都會廣場3樓345號舖,$50以下,英國菜,三文治,12
星巴克咖啡 Starbucks Coffee,葵芳興芳路223號新都會廣場2樓219號舖,$50以下,西式,西餐廳,9
嘉樂意大利餐廳 Dining Gusto Italian Restaurant,葵芳榮芳路9號恆景商場2樓205-206號鋪,$51-100,美國菜,沙律,7
東海堂 Arome Bakery,葵芳港鐵葵芳站8號舖,$50以下,意大利菜,薄餅,27
麥當勞 McDonald's,葵芳興芳路223號新都會廣場5樓541號舖,$50以下,西式,麵包店,4
Parkview,葵芳興芳路223號新都會廣場1樓135號舖,$101-200,美國菜,漢堡包,5
Häagen-Dazs,葵芳興芳路223號新都會廣場2樓256號店舖,$51-100,西式,西式,2
My Star Yogurt,葵芳葵富路7號葵涌廣場2樓潮流廊2013號舖,$50以下,西式,雪糕/乳酪,4
McCafe,葵芳興芳路223號新都會廣場5樓541號舖,$50以下,西式,雪糕/乳酪,2
曲奇四重奏 Cookies Quartet,葵芳興芳路223號新都會廣場2樓279號舖,$51-100,美國菜,漢堡包,1
Paul Lafayet,葵芳興芳路223號新都會廣場2樓292號舖,$50以下,西式,麵包店,1
龍島美食店 Lucullus,葵芳興芳路223號新都會廣場L4樓401號舖,$51-100,法國菜,西式糕點,1
Roll,葵芳葵喜街13-29號永恆工業大廈8樓12室,$50以下,西式,西式糕點,2
清清煮 Ching Ching Cooking,葵芳大連排道144號金豐工業中心2期4樓P室,$51-100,西式,西式糕點,2
Tosiman墨西哥卷專門店,葵芳葵富路7號葵涌廣場2樓潮流廊2012號鋪,$50以下,西式,西式,1
Italian Tomato,葵芳興芳路223號新都會廣場1樓178號舖,$51-100,西式,西餐廳,0
甜森林 Sweet Forest,葵芳葵富路7號葵涌廣場3樓摩登世界25號,$50以下,意大利菜,西式糕點,1
肯德基家鄉雞 Kentucky Fried Chicken,葵芳榮芳路9號恒景商場地下G06-G07舖,$50以下,西式,麵包店,5
麥當勞 McDonald's,葵芳榮芳路1-5號地下A舖,$50以下,美國菜,快餐店,5
必勝客 Pizza Hut,葵芳興芳路223號新都會廣場2樓267-269號舖,$101-200,美國菜,漢堡包,0
Godiva Chocolatier,葵芳興芳路223號新都會廣場2樓299A號舖,$101-200,意大利菜,薄餅,0
Bless Cold-Pressed Juice,葵芳興芳路223號新都會廣場281號舖,$51-100,西式,朱古力/糖果店,0
"Savory, The Dining Factory",葵芳葵豐街18-26號永康工業大廈2樓C號舖,$401-800,西式,果汁,0
英王麵包店 A-1 Bakery,葵芳興芳路223號新都會廣場L4樓一田百貨KF-12-003號舖,$50以下,西式,私房菜,0
告白果屋 The Smooffee (已搬遷),葵芳葵富路7號葵涌廣場2樓潮流廊二期2001號舖,$50以下,西式,麵包店,34
Paul Lafayet (已搬遷),葵芳興芳路223號新都會廣場2樓296A號舖,$50以下,西式,果汁,7
龍島美食店 Lucullus (已搬遷),葵芳興芳路223號新都會廣場L3層358A號舖,$51-100,法國菜,西式糕點,6
雲石小姐 Miss Marble (已搬遷),葵芳葵富路7號葵涌廣場2樓2015號舖,$51-100,西式,西式糕點,2
Haru & P (已搬遷),葵芳葵富路7號葵涌廣場2樓C07,$50以下,西式,西式糕點,18
Roll (已搬遷),葵芳葵喜街13-29號永恆工業大廈12樓5室,$50以下,西式,麵包店,2
騷媚咖啡 Soulmate Coffee (已搬遷),葵芳葵富路7號葵涌廣場2樓C20舖,$50以下,西式,西餐廳,113
Relaxing tea house + Fragrant Kitchen (已搬遷),葵芳興芳路223號新都會廣場5樓531-539號舖,$51-100,西式,咖啡店,59
Häagen-Dazs (已搬遷),葵芳興芳路223號新都會廣場1樓147-148號店舖,$51-100,西式,西餐廳,14
仙人掌餐廳 Cactus cafe (已搬遷),葵芳大連排道182-190號金龍工業中心4座13樓J室,$51-100,西式,雪糕/乳酪,0
民族風味 TURKISH DÖNER KEBAB,葵芳葵富路7-11號葵涌廣場地下A41號舖,$50以下,土耳其菜,土耳其菜,0
Silence Universe,葵芳葵富路7號葵涌廣場3樓Top世界3069-T10號舖,$50以下,多國菜,小食店,4
太平洋酒吧 Bar Pacific,葵芳榮芳路77-85號葵樂大廈地下D號舖,$101-200,多國菜,茶館,0
多味吉 Kirugisu,葵涌大隴街151號葵都大廈地下1號舖,$51-100,港式,茶餐廳/冰室,43
嘉寶小食,葵涌青山公路葵涌段499號嘉寶大廈地下I舖,$50以下,港式,燒烤,35
石籬粉仔 Shek Lei Noodle,葵涌石籬大隴街143號葵都大廈地下5號舖,$50以下,港式,漢堡包,33
亂炒一通,葵涌光輝圍友成大樓地下,$51-100,港式,火鍋,22
有口福美食店 Very Good Taste Restaurant,葵涌大隴街153號怡勝花園2號舖,$50以下,港式,火鍋,34
MX,葵涌興芳路新葵興商場2樓1A號舖,$50以下,港式,港式,12
烤焗工房 Bake & Grill,"葵涌葵富路7號葵涌廣場3樓3069-T11,T12號舖",$50以下,港式,快餐店,6
新金豐餐廳 New Kam Fung Restaurant,葵涌石蔭路113號地舖,$50以下,港式,小食店,22
咪走雞 Delicious Roasted Chicken,葵涌葵昌路72-76號活@KCC 8樓802號舖,$51-100,港式,茶餐廳/冰室,8
望月 Wang Yue,葵涌工業街10-14號華發工業大廈後座28樓6號室,$51-100,港式,港式,14
串串居 Chuan Chuan House,葵涌葵涌道1009號珍寶大樓地下E舖,$101-200,港式,外賣店,8
奶茶咖啡室,葵涌光輝圍21號昌發樓地下6號舖,$50以下,港式,串燒,11
小肥牛蒸氣石鍋火鍋專門店 Calf Bone King,葵涌禾塘咀街109-115號萬成大廈1樓,$101-200,港式,茶餐廳/冰室,25
開花結果 Hoi Fa Kit Guo,葵涌和宜合道166號地下9號舖,$50以下,港式,燒臘,12
瑞士咖啡室 Swiss Cafe,葵涌葵昌路9-15號貴豐工業大廈地下,$50以下,港式,小食店,7
熱賣點 Hot Shot,葵涌賢麗苑商場1號舖,$50以下,港式,茶餐廳/冰室,5
新聯冠餅店 Xin Lian Guan Bakery Shop,葵涌青山公路499號嘉寶大廈地舖,$50以下,港式,小食店,3
復興粥麵專家,葵涌荔景村日景樓10號地下,$50以下,港式,麵包店,11
合發小食,葵涌禾塘咀街珠寶大樓地下125號D舖,$50以下,港式,粉麵/米線,4
馬記茶餐廳,葵涌石蔭路成城大廈地下,$50以下,港式,小食店,4
武吉士 BUGIS Restaurant,葵涌葵昌路51號九龍貿易中心1樓S1舖,$51-100,港式,港式,2
名島麵包西餅店 Famous Island Bakery,葵涌大隴街135號怡勝花園地下4號,$50以下,港式,茶餐廳/冰室,4
晴天屋,葵涌石籬商場2期地下,$50以下,港式,麵包店,6
美心西餅 Maxim's Cake Shop,葵涌新葵興商場2樓38號舖,$50以下,港式,甜品/糖水,4
金沙餐廳,葵涌華星街12-14號華星工業大厦1樓,$50以下,港式,麵包店,3
萃華飯堂,葵涌打磚坪街68號和豐工業中心地下7號舖,$50以下,港式,茶餐廳/冰室,3
80后冰室 80's Cafe,葵涌和宜合道158號地下12號舖,$51-100,港式,茶餐廳/冰室,3
青年會新界會所餐廳 YMCA NT Cafe,葵涌葵盛圍32-40號,$50以下,港式,無肉餐單,4
為食棧,葵涌葵涌中心商場地下18A舖,$50以下,港式,拉麵,3
緣來地道風味,葵涌大隴街129-137及141-151號葵都大廈地下4號舖,$50以下,港式,茶餐廳/冰室,4
潘記麵家,葵涌石蔭路137-145號,$50以下,港式,粉麵/米線,9
Drink Something,葵涌葵昌路72-76號活@KCC地下G06號舖,$50以下,港式,粉麵/米線,2
太子火鍋刺身點心專門店,葵涌青山公路412號葵星中心地舖,$101-200,港式,果汁,3
大家樂,葵涌葵昌路51號九龍貿易中心地下S2號舖B部分,$50以下,港式,粵菜 (廣東),2
翠河餐廳 Green River Restaurant,葵涌童子街2號福蔭大廈地下,$51-100,港式,無肉餐單,3
家家樂素食快餐店  Ka Ka Lok Fast Food Shop,葵涌梨木道112號葵寶大廈7號地下,$50以下,港式,茶餐廳/冰室,4
尚品小廚,葵涌石蔭路79號地下,$50以下,港式,素食,3
金星茶餐廳小廚,葵涌石籬村石籬商場2期2樓,$50以下,港式,茶餐廳/冰室,4
太子小廚餐廳 Prince Kitchen,葵涌青山公路432號至436號A1至B1舖,$50以下,港式,茶餐廳/冰室,8
鴻運茶廳,葵涌大白田街20-30號地下,$50以下,港式,茶餐廳/冰室,4
喜洋洋美食,葵涌葵盛東村葵盛東商場地下G5號舖,$50以下,港式,點心,4
美聯食堂,葵涌工業街23-31號美聯工業大廈12樓H室,$50以下,港式,無肉餐單,1
美心MX Maxim's MX,葵涌石蔭商場地下1樓110號舖,$50以下,港式,茶餐廳/冰室,5
發記廚房 Fat Kee Kichen,葵涌光輝圍7-9號光輝大廈地下,$50以下,港式,快餐店,0
海星燒味小廚,葵涌葵興禾塘咀街117號地下,$51-100,港式,粉麵/米線,1
金德食堂 Kam Tak Restaurant,葵涌葵德街16-26金德工業大廈2座地下1號舖,$51-100,港式,海鮮,2
麗瑤餐廳 Lai Yiu Restaurant,葵涌麗瑤村麗瑤商場地下6號,$50以下,港式,拉麵,2
唐順興燒味 Tang's Roast,葵涌石陰路113-117號獅子樓地下D舖,$50以下,港式,茶餐廳/冰室,4
林美甜甜屋餅店 Lam Mei Bread & Cake,葵涌青山公路葵涌段468號鴻運樓地下,$50以下,港式,燒臘,7
仙花園餐廳,葵涌葵盛西邨第七座地下1號,$50以下,港式,麵包店,2
廣發餐廳 K F Cafe & Restaurant,葵涌葵盛東商場1樓106A舖,$50以下,港式,茶餐廳/冰室,0
惠豐涼茶素食,葵涌葵涌中心A41號舖,$50以下,港式,咪嘥嘢食店,6
味之源車仔麵 雞脾皇,葵涌和宜合道234號地舖,$50以下,港式,素食,1
美心MX Maxim's MX,葵涌貨柜碼頭路18號香港國際貨運中心天台,$50以下,車仔麵,港式,1
小磨菇冰室 Mushroon Express,葵涌屏麗徑5-17號葵豐樓地下H舖,$50以下,港式,快餐店,10
豐盛麵包餅店,葵涌葵盛東邨葵盛東商場地下G2號舖,$50以下,港式,燒烤,3
溫莎堡,葵涌禾塘咀街21-29號飛亞工業中心地下9-12號舖,$50以下,港式,港式,6
盧大師,葵涌葵盛圍63號葵盛東邨街市地下6A號舖,$50以下,港式,粉麵/米線,1
燒味家館 BBQ’ Family Restaurant,葵涌光輝圍11-13號昌利樓地下3號舖,$50以下,港式,港式,1
聚興樓 Tsui Hing Lau,葵涌葵盛東商場1樓121號舖,$50以下,港式,燒臘,1
凱施餅店 Hoixe Cake Shop,葵涌石蔭村商場2樓123號舖,$50以下,港式,小食店,1
百份百餐廳 Cafe 100%,葵涌華景山路9號華景山莊華景商場地下20號舖,$50以下,港式,麵包店,4
和記冰室 Wo Kee Restaurant,葵涌梨木道2號和記新邨商場地下10號鋪,$50以下,港式,咖喱,1
富國雲吞麵,葵涌大隴街,$50以下,港式,粉麵/米線,1
奇華餅家 Kee Wah Bakery,葵涌葵昌路51-53號九龍貿易中心2樓201號舖,$50以下,港式,粉麵/米線,1
美心MX Maxim's MX,葵涌石籬商場2期1樓112號,$50以下,港式,麵包店,6
櫻島麵包餅店,葵涌童子街,$50以下,港式,快餐店,6
南川美味,葵涌和宜合道234號葵富大廈地下6A號舖,$50以下,港式,麵包店,1
瑞士咖啡室 Swiss Cafe,葵涌和宜合道26-30號和宜商場地下B-C舖,$50以下,港式,茶餐廳/冰室,9
流口水,葵涌青山公路葵涌段412-416號葵星中心地下1D舖,$50以下,港式,湯品,2
紅日茶餐廳 Red Sun,葵涌華星街1-7號美華工業大廈地舖,$50以下,港式,外賣店,1
發記廚房 Fat Kee Kitchen,葵涌健康街2-6號飛亞工業中心地下7號舖,$50以下,港式,茶餐廳/冰室,2
君豪食軒,葵涌梨木樹商場1樓130號舖,$50以下,港式,粉麵/米線,0
榮泰小食上海麵,葵涌禾塘咀街珠寶大樓地下125號舖,$50以下,港式,火鍋,1
開心餐廳小廚,葵涌和宜合道182-184號瑞景大廈地舖,$101-200,港式,粉麵/米線,3
青新駅 New Creation Depot,葵涌葵盛圍32-40號香港中華基督教青年會新界會所(YMCA)地下,$51-100,港式,海鮮,2
德發鳳凰粥麵專家,葵涌德士古道25號地舖,$50以下,港式,茶餐廳/冰室,1
龍華閣海鮮酒家 Lung Wah Court Seafood Restaurant,葵涌梨木樹邨三期梨木樹商場地下1號舖,$51-100,港式,粉麵/米線,1
裕一品四川雲南米線,葵涌葵興禾塘咀街117號地下,$50以下,港式,海鮮,1
